iter	Passed	Remaining
3222	63137	132759
3223	63156	132737
3224	63176	132719
3225	63196	132701
3226	63214	132678
3227	63234	132659
3228	63253	132638
3229	63271	132616
3230	63289	132593
3231	63309	132574
3232	63328	132552
3233	63348	132534
3234	63368	132516
3235	63387	132494
3236	63406	132473
3237	63425	132453
3238	63445	132433
3239	63464	132413
3240	63483	132392
3241	63504	132375
3242	63523	132355
3243	63542	132335
3244	63563	132318
3245	63585	132302
3246	63605	132283
3247	63626	132267
3248	63647	132250
3249	63668	132234
3250	63688	132215
3251	63708	132197
3252	63732	132186
3253	63752	132167
3254	63774	132154
3255	63795	132135
3256	63816	132119
3257	63834	132096
3258	63853	132076
3259	63872	132056
3260	63892	132035
3261	63911	132016
3262	63931	131997
3263	63951	131978
3264	63971	131959
3265	63990	131939
3266	64008	131916
3267	64028	131896
3268	64048	131877
3269	64067	131856
3270	64086	131835
3271	64106	131817
3272	64124	131796
3273	64144	131776
3274	64162	131754
3275	64181	131732
3276	64200	131712
3277	64220	131693
3278	64240	131674
3279	64260	131656
3280	64281	131638
3281	64301	131620
3282	64320	131599
3283	64338	131577
3284	64358	131558
3285	64379	131541
3286	64399	131522
3287	64418	131501
3288	64437	131481
3289	64457	131462
3290	64477	131444
3291	64497	131425
3292	64516	131404
3293	64535	131382
3294	64555	131363
3295	64575	131344
3296	64593	131323
3297	64613	131302
3298	64639	131296
3299	64659	131278
3300	64678	131256
3301	64697	131236
3302	64717	131218
3303	64736	131197
3304	64754	131174
3305	64776	131159
3306	64800	131148
3307	64825	131139
3308	64849	131128
3309	64867	131106
3310	64885	131084
3311	64905	131064
3312	64924	131044
3313	64943	131024
3314	64963	131005
3315	64983	130985
3316	65002	130965
3317	65021	130944
3318	65040	130923
3319	65060	130904
3320	65079	130883
3321	65098	130862
3322	65116	130841
3323	65136	130821
3324	65156	130802
3325	65174	130780
3326	65193	130760
3327	65214	130743
3328	65232	130720
3329	65254	130704
3330	65271	130680
3331	65289	130657
3332	65307	130633
3333	65326	130613
3334	65346	130594
3335	65365	130575
3336	65384	130553
3337	65403	130533
3338	65424	130515
3339	65445	130498
3340	65463	130476
3341	65482	130456
3342	65501	130434
3343	65521	130415
3344	65538	130390
3345	65556	130368
3346	65575	130346
3347	65594	130327
3348	65612	130304
3349	65631	130282
3350	65649	130261
3351	65668	130240
3352	65686	130216
3353	65704	130195
3354	65723	130172
3355	65740	130149
3356	65760	130130
3357	65780	130110
3358	65798	130089
3359	65818	130069
3360	65837	130049
3361	65857	130029
3362	65876	130010
3363	65895	129989
3364	65915	129969
3365	65936	129952
3366	65954	129931
3367	65973	129910
3368	65993	129890
3369	66011	129868
3370	66029	129845
3371	66048	129824
3372	66067	129804
3373	66086	129783
3374	66105	129761
3375	66124	129742
3376	66142	129719
3377	66161	129698
3378	66180	129678
3379	66199	129657
3380	66219	129638
3381	66238	129618
3382	66257	129597
3383	66277	129578
3384	66295	129555
3385	66314	129535
3386	66334	129516
3387	66353	129495
3388	66372	129474
3389	66391	129452
3390	66410	129432
3391	66429	129411
3392	66448	129391
3393	66468	129371
3394	66485	129348
3395	66504	129327
3396	66524	129308
3397	66543	129287
3398	66559	129261
3399	66577	129239
3400	66596	129217
3401	66614	129195
3402	66633	129175
3403	66652	129154
3404	66671	129133
3405	66690	129112
3406	66709	129092
3407	66729	129072
3408	66749	129054
3409	66769	129034
3410	66788	129014
3411	66808	128995
3412	66827	128975
3413	66847	128956
3414	66867	128936
3415	66887	128919
3416	66908	128901
3417	66927	128882
3418	66947	128861
3419	66966	128841
3420	66985	128821
3421	67005	128801
3422	67025	128783
3423	67044	128762
3424	67064	128743
3425	67084	128724
3426	67103	128704
3427	67122	128684
3428	67143	128666
3429	67164	128650
3430	67182	128626
3431	67199	128604
3432	67220	128585
3433	67239	128566
3434	67258	128544
3435	67276	128522
3436	67294	128500
3437	67313	128479
3438	67334	128462
3439	67353	128441
3440	67373	128422
3441	67392	128402
3442	67411	128382
3443	67430	128360
3444	67450	128342
3445	67470	128322
3446	67488	128299
3447	67507	128279
3448	67527	128260
3449	67545	128238
3450	67564	128217
3451	67583	128197
3452	67601	128175
3453	67621	128156
3454	67640	128136
3455	67660	128115
3456	67679	128095
3457	67698	128074
3458	67717	128054
3459	67735	128032
3460	67757	128016
3461	67776	127996
3462	67797	127979
3463	67817	127960
3464	67837	127942
3465	67857	127923
3466	67878	127906
3467	67898	127887
3468	67918	127867
3469	67936	127846
3470	67955	127826
3471	67975	127807
3472	67994	127786
3473	68014	127766
3474	68032	127744
3475	68051	127722
3476	68070	127703
3477	68091	127685
3478	68110	127666
3479	68129	127645
3480	68149	127625
3481	68168	127606
3482	68187	127585
3483	68206	127563
3484	68225	127542
3485	68245	127524
3486	68264	127504
3487	68284	127484
3488	68303	127464
3489	68323	127445
3490	68342	127425
3491	68361	127405
3492	68381	127384
3493	68401	127367
3494	68422	127350
3495	68441	127329
3496	68461	127310
3497	68482	127293
3498	68505	127280
3499	68525	127261
3500	68543	127239
3501	68562	127218
3502	68581	127198
3503	68601	127178
3504	68619	127157
3505	68638	127135
3506	68658	127117
3507	68678	127098
3508	68697	127077
3509	68716	127057
3510	68738	127042
3511	68763	127032
3512	68788	127022
3513	68810	127007
3514	68830	126988
3515	68850	126970
3516	68869	126949
3517	68888	126928
3518	68907	126908
3519	68925	126884
3520	68944	126865
3521	68964	126845
3522	68981	126822
3523	68999	126799
3524	69017	126777
3525	69037	126757
3526	69056	126736
3527	69076	126719
3528	69096	126700
3529	69115	126679
3530	69135	126660
3531	69155	126640
3532	69173	126619
3533	69193	126599
3534	69212	126579
3535	69232	126560
3536	69252	126541
3537	69271	126520
3538	69290	126500
3539	69309	126479
3540	69328	126459
3541	69347	126438
3542	69367	126420
3543	69386	126398
3544	69405	126378
3545	69424	126357
3546	69444	126338
3547	69463	126318
3548	69483	126299
3549	69501	126278
3550	69521	126258
3551	69542	126240
3552	69560	126218
3553	69578	126197
3554	69598	126177
3555	69619	126160
3556	69639	126141
3557	69658	126121
3558	69677	126100
3559	69695	126078
3560	69715	126059
3561	69735	126041
3562	69756	126023
3563	69776	126004
3564	69795	125983
3565	69814	125963
3566	69832	125941
3567	69852	125922
3568	69871	125901
3569	69891	125882
3570	69910	125862
3571	69929	125841
3572	69948	125820
3573	69967	125800
3574	69986	125779
3575	70005	125759
3576	70024	125738
3577	70041	125715
3578	70061	125695
3579	70081	125676
3580	70101	125657
3581	70124	125644
3582	70146	125628
3583	70163	125605
3584	70183	125585
3585	70202	125566
3586	70220	125543
3587	70240	125524
3588	70259	125504
3589	70279	125485
3590	70299	125467
3591	70317	125444
3592	70337	125424
3593	70356	125404
3594	70375	125384
3595	70397	125368
3596	70417	125350
3597	70436	125328
3598	70454	125307
3599	70474	125288
3600	70492	125265
3601	70511	125244
3602	70529	125223
3603	70548	125202
3604	70567	125181
3605	70586	125160
3606	70605	125141
3607	70624	125119
3608	70644	125100
3609	70664	125082
3610	70684	125062
3611	70703	125041
3612	70722	125022
3613	70751	125019
3614	70775	125007
3615	70796	124989
3616	70815	124969
3617	70834	124949
3618	70853	124928
3619	70872	124907
3620	70892	124888
3621	70912	124870
3622	70932	124851
3623	70951	124830
3624	70970	124810
3625	70989	124790
3626	71008	124769
3627	71028	124750
3628	71049	124732
3629	71068	124713
3630	71087	124691
3631	71105	124669
3632	71124	124648
3633	71142	124627
3634	71162	124607
3635	71181	124587
3636	71201	124568
3637	71221	124548
3638	71239	124527
3639	71260	124509
3640	71279	124489
3641	71298	124469
3642	71317	124448
3643	71336	124427
3644	71354	124405
3645	71373	124384
3646	71392	124363
3647	71411	124343
3648	71430	124323
3649	71448	124300
3650	71467	124279
3651	71486	124259
3652	71506	124240
3653	71526	124221
3654	71545	124201
3655	71565	124182
3656	71585	124163
3657	71603	124142
3658	71622	124121
3659	71641	124100
3660	71660	124079
3661	71678	124058
3662	71698	124038
3663	71716	124016
3664	71740	124005
3665	71763	123991
3666	71783	123972
3667	71802	123951
3668	71820	123929
3669	71841	123911
3670	71860	123890
3671	71880	123873
3672	71901	123855
3673	71921	123836
3674	71940	123816
3675	71958	123794
3676	71977	123773
3677	71997	123754
3678	72016	123734
3679	72036	123715
3680	72055	123694
3681	72074	123674
3682	72094	123654
3683	72113	123634
3684	72131	123611
3685	72150	123591
3686	72170	123572
3687	72189	123552
3688	72208	123531
3689	72226	123509
3690	72246	123489
3691	72266	123470
3692	72285	123450
3693	72304	123429
3694	72322	123408
3695	72342	123389
3696	72368	123380
3697	72388	123361
3698	72407	123340
3699	72426	123321
3700	72446	123301
3701	72465	123281
3702	72485	123261
3703	72502	123238
3704	72522	123219
3705	72541	123199
3706	72561	123179
3707	72580	123159
3708	72599	123138
3709	72625	123130
3710	72644	123109
3711	72662	123086
3712	72681	123066
3713	72700	123047
3714	72724	123034
3715	72749	123024
3716	72773	123012
3717	72806	123014
3718	72827	122997
3719	72847	122978
3720	72866	122958
3721	72885	122937
3722	72905	122918
3723	72924	122897
3724	72943	122877
3725	72962	122857
3726	72982	122837
3727	73000	122816
3728	73020	122796
3729	73040	122777
3730	73059	122757
3731	73077	122735
3732	73096	122715
3733	73116	122695
3734	73136	122676
3735	73155	122656
3736	73174	122637
3737	73194	122616
3738	73212	122595
3739	73233	122578
3740	73253	122559
3741	73273	122539
3742	73293	122520
3743	73312	122500
3744	73331	122480
3745	73351	122461
3746	73370	122440
3747	73388	122419
3748	73407	122398
3749	73427	122378
3750	73446	122358
3751	73465	122338
3752	73484	122316
3753	73502	122295
3754	73522	122275
3755	73542	122257
3756	73560	122235
3757	73579	122214
3758	73598	122194
3759	73618	122175
3760	73637	122155
3761	73656	122133
3762	73675	122113
3763	73695	122094
3764	73715	122076
3765	73735	122057
3766	73754	122037
3767	73773	122016
3768	73794	121997
3769	73813	121978
3770	73834	121960
3771	73853	121940
3772	73872	121919
3773	73897	121908
3774	73918	121891
3775	73938	121872
3776	73958	121855
3777	73979	121836
3778	73997	121814
3779	74015	121792
3780	74034	121772
3781	74054	121752
3782	74072	121731
3783	74091	121710
3784	74110	121690
3785	74129	121670
3786	74148	121648
3787	74165	121625
3788	74185	121605
3789	74205	121586
3790	74225	121568
3791	74245	121549
3792	74265	121530
3793	74283	121509
3794	74302	121488
3795	74320	121465
3796	74340	121446
3797	74359	121426
3798	74378	121406
3799	74397	121385
3800	74416	121364
3801	74435	121344
3802	74455	121325
3803	74474	121304
3804	74494	121286
3805	74514	121266
3806	74533	121247
3807	74553	121227
3808	74572	121206
3809	74591	121186
3810	74609	121164
3811	74629	121145
3812	74648	121125
3813	74669	121107
3814	74688	121087
3815	74707	121067
3816	74726	121047
3817	74745	121026
3818	74765	121007
3819	74784	120986
3820	74804	120968
3821	74824	120947
3822	74842	120926
3823	74862	120907
3824	74881	120887
3825	74899	120864
3826	74916	120841
3827	74936	120822
3828	74955	120802
3829	74974	120780
3830	74993	120761
3831	75013	120742
3832	75032	120722
3833	75051	120700
3834	75070	120680
3835	75088	120658
3836	75107	120638
3837	75128	120620
3838	75147	120600
3839	75166	120580
3840	75185	120558
3841	75203	120537
3842	75223	120517
3843	75242	120496
3844	75260	120475
3845	75279	120454
3846	75296	120431
3847	75315	120411
3848	75336	120392
3849	75354	120370
3850	75372	120349
3851	75391	120328
3852	75411	120309
3853	75429	120287
3854	75450	120270
3855	75470	120251
3856	75490	120233
3857	75510	120213
3858	75529	120192
3859	75547	120171
3860	75565	120149
3861	75586	120132
3862	75605	120111
3863	75624	120091
3864	75642	120069
3865	75660	120046
3866	75679	120027
3867	75697	120004
3868	75716	119984
3869	75734	119962
3870	75755	119943
3871	75775	119925
3872	75794	119905
3873	75813	119884
3874	75832	119863
3875	75851	119844
3876	75870	119823
3877	75890	119804
3878	75910	119784
3879	75935	119775
3880	75960	119763
3881	75988	119756
3882	76011	119742
3883	76030	119722
3884	76049	119702
3885	76068	119681
3886	76087	119661
3887	76105	119638
3888	76125	119620
3889	76144	119600
3890	76164	119580
3891	76182	119558
3892	76202	119540
3893	76221	119519
3894	76240	119499
3895	76260	119480
3896	76278	119458
3897	76296	119436
3898	76316	119416
3899	76335	119395
3900	76355	119376
3901	76374	119357
3902	76393	119336
3903	76412	119316
3904	76430	119294
3905	76450	119275
3906	76470	119255
3907	76491	119238
3908	76510	119218
3909	76529	119198
3910	76548	119177
3911	76568	119158
3912	76586	119136
3913	76603	119113
3914	76621	119090
3915	76640	119071
3916	76659	119049
3917	76677	119028
3918	76697	119009
3919	76717	118990
3920	76737	118971
3921	76756	118951
3922	76775	118930
3923	76794	118910
3924	76815	118892
3925	76834	118872
3926	76853	118852
3927	76874	118834
3928	76893	118813
3929	76911	118792
3930	76932	118774
3931	76950	118753
3932	76970	118733
3933	76989	118713
3934	77008	118693
3935	77027	118672
3936	77046	118652
3937	77064	118630
3938	77085	118612
3939	77104	118592
3940	77124	118573
3941	77142	118551
3942	77162	118531
3943	77181	118512
3944	77200	118491
3945	77219	118471
3946	77239	118451
3947	77258	118432
3948	77278	118412
3949	77297	118392
3950	77317	118373
3951	77335	118351
3952	77354	118331
3953	77374	118311
3954	77392	118290
3955	77411	118270
3956	77432	118252
3957	77452	118232
3958	77470	118211
3959	77489	118191
3960	77511	118174
3961	77529	118153
3962	77548	118132
3963	77567	118112
3964	77586	118091
3965	77603	118068
3966	77623	118048
3967	77641	118027
3968	77663	118012
3969	77686	117996
3970	77704	117976
3971	77724	117955
3972	77743	117935
3973	77763	117917
3974	77782	117897
3975	77802	117878
3976	77820	117855
3977	77840	117836
3978	77858	117814
3979	77878	117796
3980	77897	117775
3981	77915	117753
3982	77934	117733
3983	77953	117713
3984	77972	117692
3985	77991	117672
3986	78011	117653
3987	78031	117634
3988	78052	117616
3989	78071	117596
3990	78090	117575
3991	78109	117555
3992	78130	117538
3993	78150	117519
3994	78169	117498
3995	78188	117478
3996	78205	117455
3997	78224	117435
3998	78243	117413
3999	78261	117392
4000	78281	117373
4001	78301	117354
4002	78320	117334
4003	78340	117315
4004	78359	117294
4005	78377	117272
4006	78397	117253
4007	78416	117233
4008	78435	117213
4009	78453	117191
4010	78472	117171
4011	78493	117153
4012	78512	117133
4013	78532	117113
4014	78552	117094
4015	78572	117075
4016	78591	117056
4017	78609	117034
4018	78628	117013
4019	78647	116992
4020	78666	116972
4021	78686	116953
4022	78704	116932
4023	78723	116911
4024	78743	116893
4025	78763	116874
4026	78782	116853
4027	78801	116833
4028	78820	116812
4029	78841	116795
4030	78862	116776
4031	78880	116755
4032	78899	116735
4033	78917	116712
4034	78935	116692
4035	78956	116673
4036	78975	116653
4037	78994	116633
4038	79013	116613
4039	79032	116593
4040	79051	116572
4041	79080	116566
4042	79107	116558
4043	79141	116559
4044	79165	116546
4045	79184	116526
4046	79205	116508
4047	79225	116489
4048	79243	116468
4049	79262	116447
4050	79281	116427
4051	79301	116407
4052	79321	116389
4053	79340	116369
4054	79359	116348
4055	79379	116328
4056	79398	116309
4057	79417	116287
4058	79435	116266
4059	79454	116246
4060	79473	116226
4061	79493	116206
4062	79513	116188
4063	79534	116169
4064	79553	116150
4065	79574	116132
4066	79597	116118
4067	79617	116099
4068	79637	116079
4069	79655	116058
4070	79677	116042
4071	79701	116028
4072	79725	116015
4073	79747	115999
4074	79766	115978
4075	79784	115957
4076	79804	115939
4077	79823	115918
4078	79842	115898
4079	79862	115878
4080	79881	115859
4081	79900	115838
4082	79919	115817
4083	79937	115796
4084	79956	115775
4085	79976	115756
4086	79996	115738
4087	80015	115717
4088	80035	115698
4089	80055	115679
4090	80074	115658
4091	80093	115638
4092	80113	115618
4093	80131	115597
4094	80148	115574
4095	80168	115555
4096	80188	115537
4097	80208	115517
4098	80228	115498
4099	80245	115475
4100	80265	115455
4101	80283	115434
4102	80303	115414
4103	80322	115394
4104	80340	115373
4105	80359	115352
4106	80378	115332
4107	80399	115315
4108	80418	115294
4109	80437	115274
4110	80456	115254
4111	80476	115234
4112	80494	115213
4113	80512	115191
4114	80532	115171
4115	80550	115150
4116	80570	115131
4117	80588	115110
4118	80608	115090
4119	80628	115072
4120	80648	115052
4121	80683	115055
4122	80707	115041
4123	80727	115023
4124	80746	115002
4125	80765	114982
4126	80785	114963
4127	80803	114942
4128	80823	114922
4129	80844	114904
4130	80863	114884
4131	80882	114863
4132	80901	114843
4133	80920	114822
4134	80939	114802
4135	80959	114784
4136	80979	114765
4137	80998	114744
4138	81017	114724
4139	81037	114705
4140	81055	114683
4141	81077	114666
4142	81096	114647
4143	81115	114626
4144	81134	114606
4145	81155	114588
4146	81173	114567
4147	81192	114546
4148	81212	114526
4149	81229	114504
4150	81249	114485
4151	81268	114464
4152	81288	114445
4153	81307	114424
4154	81326	114404
4155	81346	114385
4156	81365	114366
4157	81385	114346
4158	81405	114328
4159	81425	114309
4160	81445	114289
4161	81466	114272
4162	81485	114252
4163	81504	114232
4164	81523	114211
4165	81541	114189
4166	81561	114169
4167	81579	114149
4168	81599	114130
4169	81618	114109
4170	81637	114089
4171	81658	114071
4172	81684	114060
4173	81710	114050
4174	81736	114039
4175	81781	114055
4176	81873	114136
4177	81899	114126
4178	81924	114114
4179	81965	114123
4180	81982	114101
4181	82000	114078
4182	82017	114056
4183	82036	114035
4184	82056	114015
4185	82076	113997
4186	82095	113976
4187	82113	113955
4188	82132	113935
4189	82152	113916
4190	82172	113896
4191	82192	113877
4192	82211	113856
4193	82229	113835
4194	82249	113816
4195	82268	113795
4196	82288	113776
4197	82308	113756
4198	82328	113738
4199	82347	113717
4200	82366	113697
4201	82387	113679
4202	82407	113660
4203	82426	113640
4204	82445	113619
4205	82463	113597
4206	82481	113576
4207	82500	113555
4208	82520	113536
4209	82539	113516
4210	82559	113496
4211	82578	113476
4212	82596	113454
4213	82615	113434
4214	82634	113413
4215	82654	113395
4216	82676	113378
4217	82695	113358
4218	82714	113337
4219	82734	113318
4220	82754	113299
4221	82772	113278
4222	82791	113257
4223	82810	113236
4224	82830	113217
4225	82848	113195
4226	82867	113176
4227	82887	113156
4228	82907	113137
4229	82926	113117
4230	82944	113096
4231	82963	113075
4232	82982	113054
4233	83000	113032
4234	83018	113010
4235	83036	112989
4236	83056	112970
4237	83076	112951
4238	83095	112931
4239	83116	112912
4240	83134	112891
4241	83154	112872
4242	83173	112852
4243	83193	112832
4244	83212	112812
4245	83231	112791
4246	83251	112772
4247	83270	112752
4248	83291	112734
4249	83309	112713
4250	83329	112693
4251	83348	112673
4252	83368	112654
4253	83385	112631
4254	83404	112611
4255	83424	112592
4256	83444	112572
4257	83465	112554
4258	83484	112534
4259	83503	112514
4260	83525	112497
4261	83543	112476
4262	83562	112454
4263	83582	112436
4264	83601	112416
4265	83621	112396
4266	83639	112374
4267	83662	112360
4268	83687	112348
4269	83711	112334
4270	83734	112318
4271	83753	112299
4272	83774	112280
4273	83794	112261
4274	83813	112241
4275	83832	112221
4276	83852	112201
4277	83871	112181
4278	83890	112161
4279	83909	112140
4280	83929	112121
4281	83950	112103
4282	83967	112080
4283	83986	112060
4284	84004	112038
4285	84025	112020
4286	84045	112001
4287	84065	111982
4288	84086	111964
4289	84106	111946
4290	84126	111926
4291	84145	111906
4292	84165	111887
4293	84185	111868
4294	84205	111849
4295	84227	111832
4296	84248	111815
4297	84268	111796
4298	84287	111774
4299	84306	111754
4300	84324	111733
4301	84343	111713
4302	84362	111692
4303	84381	111672
4304	84400	111651
4305	84419	111631
4306	84439	111612
4307	84458	111592
4308	84477	111571
4309	84496	111551
4310	84516	111531
4311	84535	111511
4312	84554	111491
4313	84573	111470
4314	84592	111450
4315	84612	111431
4316	84631	111411
4317	84650	111389
4318	84668	111369
4319	84686	111347
4320	84706	111327
4321	84724	111306
4322	84744	111287
4323	84765	111269
4324	84783	111248
4325	84802	111227
4326	84823	111209
4327	84842	111189
4328	84861	111168
4329	84881	111150
4330	84900	111128
4331	84920	111110
4332	84939	111090
4333	84958	111069
4334	84977	111049
4335	84998	111030
4336	85018	111011
4337	85037	110991
4338	85055	110970
4339	85073	110948
4340	85093	110929
4341	85111	110907
4342	85129	110885
4343	85148	110865
4344	85167	110844
4345	85186	110825
4346	85206	110805
4347	85225	110785
4348	85244	110765
4349	85263	110744
4350	85281	110723
4351	85301	110703
4352	85320	110684
4353	85338	110661
4354	85357	110641
4355	85375	110620
4356	85395	110600
4357	85413	110579
4358	85434	110560
4359	85453	110541
4360	85471	110519
4361	85491	110500
4362	85512	110481
4363	85530	110460
4364	85550	110441
4365	85567	110418
4366	85587	110398
4367	85606	110379
4368	85625	110358
4369	85645	110340
4370	85666	110321
4371	85685	110301
4372	85705	110281
4373	85724	110262
4374	85744	110242
4375	85762	110221
4376	85783	110203
4377	85802	110183
4378	85821	110162
4379	85839	110141
4380	85859	110121
4381	85878	110102
4382	85900	110085
4383	85919	110065
4384	85937	110043
4385	85957	110023
4386	85975	110001
4387	85994	109982
4388	86013	109961
4389	86031	109940
4390	86051	109920
4391	86069	109899
4392	86088	109878
4393	86106	109857
4394	86125	109837
4395	86145	109818
4396	86165	109798
4397	86184	109778
4398	86203	109758
4399	86223	109739
4400	86243	109719
4401	86262	109699
4402	86281	109679
4403	86300	109659
4404	86320	109639
4405	86339	109619
4406	86358	109599
4407	86377	109578
4408	86396	109557
4409	86414	109537
4410	86434	109517
4411	86453	109496
4412	86471	109476
4413	86492	109457
4414	86512	109438
4415	86532	109419
4416	86552	109400
4417	86571	109380
4418	86590	109359
4419	86611	109341
4420	86631	109322
4421	86654	109307
4422	86674	109288
4423	86694	109269
4424	86715	109251
4425	86735	109233
4426	86755	109213
4427	86773	109192
4428	86794	109173
4429	86812	109151
4430	86831	109131
4431	86850	109112
4432	86870	109092
4433	86890	109073
4434	86909	109052
4435	86927	109031
4436	86948	109013
4437	86967	108993
4438	86986	108973
4439	87007	108954
4440	87025	108933
4441	87043	108912
4442	87061	108890
4443	87079	108869
4444	87098	108848
4445	87116	108827
4446	87136	108807
4447	87155	108787
4448	87175	108768
4449	87194	108748
4450	87220	108736
4451	87252	108732
4452	87271	108712
4453	87292	108693
4454	87311	108674
4455	87331	108654
4456	87350	108633
4457	87370	108614
4458	87389	108594
4459	87407	108573
4460	87426	108553
4461	87446	108533
4462	87466	108514
4463	87484	108493
4464	87503	108473
4465	87522	108452
4466	87539	108430
4467	87559	108410
4468	87580	108392
4469	87600	108374
4470	87619	108353
4471	87645	108341
4472	87670	108329
4473	87696	108317
4474	87715	108297
4475	87735	108277
4476	87755	108258
4477	87774	108238
4478	87795	108219
4479	87813	108199
4480	87832	108178
4481	87860	108168
4482	87897	108170
4483	87915	108148
4484	87934	108128
4485	87953	108109
4486	87973	108089
4487	87992	108069
4488	88012	108050
4489	88031	108029
4490	88049	108008
4491	88068	107988
4492	88087	107967
4493	88107	107947
4494	88126	107928
4495	88146	107909
4496	88166	107889
4497	88186	107870
4498	88206	107851
4499	88225	107831
4500	88244	107810
4501	88263	107790
4502	88283	107771
4503	88302	107750
4504	88321	107730
4505	88339	107709
4506	88358	107688
4507	88376	107667
4508	88397	107648
4509	88415	107628
4510	88437	107611
4511	88456	107590
4512	88475	107570
4513	88495	107551
4514	88514	107530
4515	88533	107510
4516	88552	107490
4517	88572	107470
4518	88591	107450
4519	88610	107429
4520	88628	107409
4521	88648	107390
4522	88669	107371
4523	88687	107350
4524	88707	107331
4525	88728	107313
4526	88750	107296
4527	88771	107278
4528	88790	107258
4529	88810	107239
4530	88830	107220
4531	88850	107201
4532	88869	107180
4533	88889	107161
4534	88908	107140
4535	88927	107120
4536	88946	107100
4537	88964	107079
4538	88984	107059
4539	89004	107040
4540	89023	107020
4541	89043	107001
4542	89061	106980
4543	89080	106959
4544	89100	106939
4545	89117	106917
4546	89136	106897
4547	89157	106878
4548	89174	106857
4549	89195	106838
4550	89214	106818
4551	89235	106800
4552	89254	106779
4553	89273	106759
4554	89293	106740
4555	89313	106721
4556	89332	106700
4557	89352	106681
4558	89371	106661
4559	89390	106641
4560	89410	106621
4561	89430	106603
4562	89449	106582
4563	89469	106563
4564	89489	106544
4565	89507	106523
4566	89526	106502
4567	89545	106481
4568	89565	106463
4569	89583	106441
4570	89601	106420
4571	89621	106401
4572	89641	106381
4573	89660	106361
4574	89678	106340
4575	89699	106321
4576	89717	106301
4577	89737	106281
4578	89757	106262
4579	89775	106240
4580	89794	106221
4581	89814	106201
4582	89832	106179
4583	89852	106160
4584	89872	106141
4585	89891	106121
4586	89910	106100
4587	89928	106079
4588	89947	106059
4589	89968	106041
4590	89988	106022
4591	90008	106002
4592	90028	105983
4593	90047	105963
4594	90067	105944
4595	90088	105926
4596	90107	105905
4597	90126	105885
4598	90145	105865
4599	90164	105845
4600	90182	105824
4601	90201	105803
4602	90221	105783
4603	90240	105763
4604	90258	105742
4605	90278	105723
4606	90297	105703
4607	90318	105684
4608	90337	105665
4609	90356	105644
4610	90374	105623
4611	90393	105602
4612	90412	105582
4613	90432	105563
4614	90452	105544
4615	90472	105524
4616	90497	105512
4617	90519	105494
4618	90539	105475
4619	90558	105455
4620	90577	105435
4621	90597	105415
4622	90617	105396
4623	90636	105377
4624	90656	105356
4625	90676	105338
4626	90696	105318
4627	90714	105298
4628	90734	105278
4629	90753	105258
4630	90773	105239
4631	90793	105220
4632	90813	105200
4633	90831	105179
4634	90850	105159
4635	90870	105140
4636	90891	105121
4637	90910	105102
4638	90930	105082
4639	90950	105063
4640	90970	105043
4641	90988	105023
4642	91007	105002
4643	91025	104981
4644	91043	104959
4645	91063	104940
4646	91081	104919
4647	91101	104899
4648	91119	104878
4649	91139	104859
4650	91159	104839
4651	91178	104819
4652	91197	104799
4653	91215	104778
4654	91234	104758
4655	91254	104739
4656	91274	104719
4657	91292	104698
4658	91312	104679
4659	91332	104659
4660	91352	104640
4661	91370	104619
4662	91390	104599
4663	91408	104579
4664	91426	104557
4665	91445	104537
4666	91464	104517
4667	91484	104497
4668	91503	104477
4669	91523	104457
4670	91542	104438
4671	91561	104417
4672	91582	104399
4673	91607	104386
4674	91633	104373
4675	91657	104359
4676	91683	104346
4677	91706	104331
4678	91726	104312
4679	91745	104291
4680	91764	104271
4681	91783	104251
4682	91803	104231
4683	91823	104212
4684	91842	104192
4685	91861	104172
4686	91880	104151
4687	91900	104132
4688	91918	104111
4689	91937	104091
4690	91955	104070
4691	91974	104049
4692	91993	104028
4693	92012	104009
4694	92031	103989
4695	92050	103968
4696	92069	103947
4697	92088	103928
4698	92109	103909
4699	92129	103890
4700	92148	103870
4701	92167	103850
4702	92188	103832
4703	92207	103811
4704	92225	103790
4705	92245	103770
4706	92264	103751
4707	92284	103731
4708	92303	103711
4709	92321	103690
4710	92340	103670
4711	92359	103649
4712	92377	103627
4713	92396	103607
4714	92416	103588
4715	92435	103568
4716	92454	103548
4717	92473	103528
4718	92494	103510
4719	92514	103490
4720	92533	103470
4721	92553	103450
4722	92571	103430
4723	92590	103410
4724	92611	103392
4725	92630	103371
4726	92650	103352
4727	92671	103333
4728	92689	103313
4729	92708	103292
4730	92728	103273
4731	92748	103253
4732	92766	103232
4733	92786	103213
4734	92805	103193
4735	92824	103173
4736	92844	103154
4737	92863	103134
4738	92882	103113
4739	92903	103095
4740	92923	103076
4741	92942	103056
4742	92961	103036
4743	92982	103017
4744	93002	102998
4745	93021	102978
4746	93039	102957
4747	93057	102935
4748	93077	102916
4749	93096	102896
4750	93115	102875
4751	93133	102854
4752	93151	102832
4753	93170	102813
4754	93189	102792
4755	93208	102772
4756	93227	102751
4757	93244	102729
4758	93264	102710
4759	93283	102690
4760	93301	102668
4761	93320	102649
4762	93339	102628
4763	93358	102608
4764	93376	102587
4765	93395	102566
4766	93415	102547
4767	93433	102526
4768	93451	102504
4769	93471	102485
4770	93490	102465
4771	93508	102444
4772	93527	102424
4773	93545	102402
4774	93565	102383
4775	93585	102363
