iter	RMSE
3219	1.580050642
3220	1.57997917
3221	1.579887119
3222	1.579806027
3223	1.579741155
3224	1.579693773
3225	1.579575366
3226	1.579503466
3227	1.579414472
3228	1.57932774
3229	1.579196788
3230	1.579132484
3231	1.579095059
3232	1.579050625
3233	1.579006497
3234	1.578904879
3235	1.578871683
3236	1.578832324
3237	1.578784276
3238	1.578763806
3239	1.578685531
3240	1.578589037
3241	1.578526026
3242	1.578409862
3243	1.578298393
3244	1.578223728
3245	1.578100577
3246	1.57802883
3247	1.577988094
3248	1.577845442
3249	1.577774389
3250	1.577669202
3251	1.577603573
3252	1.577464133
3253	1.577393457
3254	1.577279741
3255	1.577238529
3256	1.577118293
3257	1.57708391
3258	1.577010145
3259	1.576937445
3260	1.576796476
3261	1.576681971
3262	1.57659435
3263	1.576526992
3264	1.576437329
3265	1.576394366
3266	1.57638085
3267	1.576311597
3268	1.576254445
3269	1.576170357
3270	1.576075879
3271	1.57605033
3272	1.575977768
3273	1.575938942
3274	1.575879628
3275	1.575831015
3276	1.575797961
3277	1.575709922
3278	1.57555465
3279	1.575510751
3280	1.575455993
3281	1.575362003
3282	1.575306562
3283	1.575220513
3284	1.575160607
3285	1.575091517
3286	1.575055205
3287	1.57499503
3288	1.574891631
3289	1.574843018
3290	1.574718995
3291	1.574657261
3292	1.574608941
3293	1.574370901
3294	1.574296002
3295	1.574242118
3296	1.574197268
3297	1.574131095
3298	1.574033684
3299	1.573985382
3300	1.573887452
3301	1.573852998
3302	1.573802302
3303	1.573707344
3304	1.57367815
3305	1.573582971
3306	1.573565448
3307	1.57348927
3308	1.573352114
3309	1.573253257
3310	1.573211599
3311	1.573199743
3312	1.573179833
3313	1.573126121
3314	1.572979728
3315	1.572966876
3316	1.572862987
3317	1.572820333
3318	1.572776302
3319	1.572695193
3320	1.572587046
3321	1.572511891
3322	1.57246716
3323	1.572388607
3324	1.572292735
3325	1.572238489
3326	1.57216264
3327	1.572087919
3328	1.572029539
3329	1.571918949
3330	1.571793657
3331	1.571734172
3332	1.571659579
3333	1.571619139
3334	1.571595924
3335	1.571543704
3336	1.571509266
3337	1.571417233
3338	1.57136029
3339	1.571309577
3340	1.571236602
3341	1.571152943
3342	1.571012347
3343	1.570990582
3344	1.570914144
3345	1.570876649
3346	1.570849278
3347	1.570795159
3348	1.570750296
3349	1.570624065
3350	1.570510989
3351	1.570379754
3352	1.570313912
3353	1.570259956
3354	1.570222403
3355	1.570188591
3356	1.570164896
3357	1.570075705
3358	1.569994143
3359	1.569944395
3360	1.569860884
3361	1.569781337
3362	1.569719244
3363	1.569662418
3364	1.569622123
3365	1.569558659
3366	1.569502241
3367	1.569480008
3368	1.569432718
3369	1.569403157
3370	1.56938622
3371	1.569327944
3372	1.56928704
3373	1.569265822
3374	1.569181252
3375	1.56913983
3376	1.56905986
3377	1.56898318
3378	1.568934037
3379	1.568865764
3380	1.568746373
3381	1.568700391
3382	1.568624232
3383	1.568546346
3384	1.568517973
3385	1.568470092
3386	1.568381308
3387	1.568363045
3388	1.568228419
3389	1.568157916
3390	1.568011693
3391	1.567768711
3392	1.567703061
3393	1.567627489
3394	1.567539862
3395	1.567511393
3396	1.567442109
3397	1.567408804
3398	1.567361875
3399	1.567324768
3400	1.567274361
3401	1.567170394
3402	1.567025616
3403	1.566934805
3404	1.566893458
3405	1.566837048
3406	1.566786332
3407	1.566766671
3408	1.566708716
3409	1.566625706
3410	1.56659077
3411	1.566500734
3412	1.566459253
3413	1.56642739
3414	1.566321114
3415	1.5662786
3416	1.566245379
3417	1.566222889
3418	1.566170835
3419	1.566078996
3420	1.566042807
3421	1.565996224
3422	1.565892824
3423	1.565785171
3424	1.565748977
3425	1.565715781
3426	1.565679713
3427	1.56563489
3428	1.565607017
3429	1.565534139
3430	1.565488564
3431	1.56543021
3432	1.565354874
3433	1.565218131
3434	1.565182133
3435	1.565127692
3436	1.565091617
3437	1.565033952
3438	1.564921219
3439	1.564863409
3440	1.564795392
3441	1.564723038
3442	1.564677864
3443	1.564626577
3444	1.564565981
3445	1.564519189
3446	1.564501254
3447	1.564480259
3448	1.564465718
3449	1.56427387
3450	1.564224611
3451	1.564188227
3452	1.564138373
3453	1.564090482
3454	1.564025633
3455	1.563982152
3456	1.563911386
3457	1.563859338
3458	1.56381641
3459	1.563791399
3460	1.563763973
3461	1.563710793
3462	1.563655933
3463	1.563499193
3464	1.563461746
3465	1.563319232
3466	1.563255355
3467	1.563195437
3468	1.563156567
3469	1.563072346
3470	1.563040328
3471	1.562995527
3472	1.562940915
3473	1.562898721
3474	1.562680331
3475	1.562540273
3476	1.562516008
3477	1.562495789
3478	1.562454324
3479	1.562337668
3480	1.562253435
3481	1.562211738
3482	1.562180612
3483	1.562054341
3484	1.561882689
3485	1.561846078
3486	1.561748384
3487	1.561580355
3488	1.561538103
3489	1.561446914
3490	1.561406014
3491	1.561369752
3492	1.561307558
3493	1.561262441
3494	1.561140926
3495	1.561120737
3496	1.561070276
3497	1.561044126
3498	1.561010829
3499	1.560871865
3500	1.560796377
3501	1.560745575
3502	1.560684129
3503	1.56065295
3504	1.560620883
3505	1.560577184
3506	1.560539123
3507	1.560518796
3508	1.56039054
3509	1.560370664
3510	1.560349217
3511	1.560239302
3512	1.560202176
3513	1.560157885
3514	1.560115688
3515	1.560061765
3516	1.560039964
3517	1.559839745
3518	1.559780719
3519	1.559683979
3520	1.559564963
3521	1.559538362
3522	1.559475923
3523	1.559414272
3524	1.559387364
3525	1.559266402
3526	1.559223048
3527	1.55919422
3528	1.55914682
3529	1.559117226
3530	1.559001036
3531	1.558894882
3532	1.558857327
3533	1.558812826
3534	1.55880077
3535	1.558782239
3536	1.558685019
3537	1.55861353
3538	1.558503748
3539	1.558439628
3540	1.558395755
3541	1.558189892
3542	1.558122807
3543	1.558021095
3544	1.557984021
3545	1.557948529
3546	1.557850755
3547	1.557754664
3548	1.557702003
3549	1.557638321
3550	1.557559154
3551	1.557505602
3552	1.557486433
3553	1.557438539
3554	1.557402663
3555	1.557330421
3556	1.557234513
3557	1.557193165
3558	1.55715837
3559	1.557061757
3560	1.557023743
3561	1.556928993
3562	1.556894897
3563	1.556851956
3564	1.556815964
3565	1.55676444
3566	1.556710041
3567	1.556659123
3568	1.55655314
3569	1.556525261
3570	1.556363966
3571	1.556184837
3572	1.556010224
3573	1.555953926
3574	1.555925294
3575	1.55587776
3576	1.555850524
3577	1.555813544
3578	1.555689268
3579	1.555641258
3580	1.555561402
3581	1.555466764
3582	1.555447737
3583	1.555426535
3584	1.555361142
3585	1.55532335
3586	1.5552792
3587	1.55517921
3588	1.555143613
3589	1.554994925
3590	1.55495931
3591	1.554937277
3592	1.554906456
3593	1.554778764
3594	1.554607111
3595	1.554549765
3596	1.554467804
3597	1.554426845
3598	1.554381444
3599	1.554309288
3600	1.554248982
3601	1.554219446
3602	1.554159353
3603	1.55412478
3604	1.554103291
3605	1.554028699
3606	1.553958878
3607	1.553940437
3608	1.553889129
3609	1.553849672
3610	1.553784151
3611	1.553729999
3612	1.553700507
3613	1.553575761
3614	1.553539182
3615	1.553500264
3616	1.553474824
3617	1.553428896
3618	1.553401122
3619	1.553264599
3620	1.553174726
3621	1.552978798
3622	1.552943355
3623	1.552860126
3624	1.552766534
3625	1.55272453
3626	1.55264027
3627	1.552618396
3628	1.552560601
3629	1.552510377
3630	1.552485883
3631	1.55242578
3632	1.552390166
3633	1.552369613
3634	1.552261423
3635	1.552124898
3636	1.552098647
3637	1.552052865
3638	1.552009995
3639	1.551854114
3640	1.551810305
3641	1.551767859
3642	1.551700862
3643	1.551662156
3644	1.551596483
3645	1.551548506
3646	1.551515028
3647	1.551467314
3648	1.551342241
3649	1.551308164
3650	1.551115462
3651	1.551059146
3652	1.550967737
3653	1.55092342
3654	1.550886914
3655	1.550843645
3656	1.550744311
3657	1.550696879
3658	1.55064943
3659	1.550621889
3660	1.55054464
3661	1.550427607
3662	1.550331199
3663	1.550260759
3664	1.550205413
3665	1.550108999
3666	1.55007006
3667	1.550034947
3668	1.549975416
3669	1.549869352
3670	1.549804427
3671	1.549748216
3672	1.54965567
3673	1.549574576
3674	1.549484928
3675	1.549443684
3676	1.549400533
3677	1.549374619
3678	1.549322081
3679	1.549191154
3680	1.549156232
3681	1.549124278
3682	1.549081168
3683	1.548939372
3684	1.548855292
3685	1.548815662
3686	1.548792417
3687	1.548687579
3688	1.548548963
3689	1.548511194
3690	1.548353238
3691	1.548200789
3692	1.548125558
3693	1.548014378
3694	1.547834484
3695	1.547802491
3696	1.547746025
3697	1.547657793
3698	1.54761738
3699	1.547586518
3700	1.547554362
3701	1.547510275
3702	1.54739946
3703	1.547343175
3704	1.547266171
3705	1.54722997
3706	1.547178783
3707	1.547043877
3708	1.547024395
3709	1.546959337
3710	1.546919473
3711	1.546854105
3712	1.546825268
3713	1.546771525
3714	1.54672854
3715	1.546612212
3716	1.546558459
3717	1.54642996
3718	1.546316836
3719	1.546247741
3720	1.546194936
3721	1.546153489
3722	1.546053567
3723	1.546020075
3724	1.545964489
3725	1.545870786
3726	1.545808244
3727	1.545790728
3728	1.545748288
3729	1.545654629
3730	1.545620706
3731	1.545588505
3732	1.545531476
3733	1.545499639
3734	1.545483727
3735	1.545400619
3736	1.545298554
3737	1.545249955
3738	1.545096629
3739	1.544998232
3740	1.544866619
3741	1.544821695
3742	1.544723859
3743	1.544704008
3744	1.544682155
3745	1.544651872
3746	1.544556494
3747	1.544501973
3748	1.544463512
3749	1.544384663
3750	1.544365267
3751	1.544307965
3752	1.544282814
3753	1.544249632
3754	1.544157654
3755	1.544034878
3756	1.543952183
3757	1.543929638
3758	1.543830516
3759	1.543805884
3760	1.543731717
3761	1.543651923
3762	1.543635613
3763	1.543572766
3764	1.543515577
3765	1.54345779
3766	1.54339872
3767	1.543306327
3768	1.543147216
3769	1.543067609
3770	1.543041561
3771	1.543006924
3772	1.542968365
3773	1.542908558
3774	1.542848169
3775	1.542812764
3776	1.542752586
3777	1.542693795
3778	1.54255917
3779	1.54253982
3780	1.542465298
3781	1.542382645
3782	1.542370826
3783	1.542342423
3784	1.542266545
3785	1.542234127
3786	1.542026953
3787	1.54191078
3788	1.541853408
3789	1.54183465
3790	1.541796064
3791	1.541743159
3792	1.541653485
3793	1.541621236
3794	1.541591311
3795	1.541549734
3796	1.541475542
3797	1.54139549
3798	1.541368419
3799	1.54135019
3800	1.541233292
3801	1.541197307
3802	1.541148139
3803	1.54112851
3804	1.540974842
3805	1.540893618
3806	1.540819748
3807	1.540775307
3808	1.540668697
3809	1.540554295
3810	1.540519032
3811	1.540460986
3812	1.540411686
3813	1.540393983
3814	1.540320762
3815	1.540287387
3816	1.540241524
3817	1.540142335
3818	1.540121285
3819	1.540095569
3820	1.540045032
3821	1.539964502
3822	1.539940385
3823	1.539876001
3824	1.539802331
3825	1.539767393
3826	1.539742805
3827	1.53960744
3828	1.539566707
3829	1.53946885
3830	1.53944085
3831	1.539420778
3832	1.539348955
3833	1.539324778
3834	1.539300793
3835	1.53905362
3836	1.538990598
3837	1.538945788
3838	1.538866498
3839	1.538804786
3840	1.538756868
3841	1.538696552
3842	1.53863876
3843	1.53854753
3844	1.538505334
3845	1.538334958
3846	1.538300861
3847	1.538261165
3848	1.538206959
3849	1.53811227
3850	1.53807443
3851	1.538058624
3852	1.538040945
3853	1.538006082
3854	1.537939368
3855	1.537764733
3856	1.537741808
3857	1.537678437
3858	1.537601585
3859	1.537527775
3860	1.537473534
3861	1.537436441
3862	1.537419402
3863	1.537400469
3864	1.537308316
3865	1.537211907
3866	1.53707989
3867	1.537049088
3868	1.536994937
3869	1.536951782
3870	1.536914586
3871	1.536887135
3872	1.536848218
3873	1.536788052
3874	1.53670887
3875	1.53664363
3876	1.536602691
3877	1.53650853
3878	1.536383553
3879	1.536347767
3880	1.536296646
3881	1.536273998
3882	1.536255512
3883	1.536177354
3884	1.536052561
3885	1.536025402
3886	1.536008632
3887	1.53597946
3888	1.535925583
3889	1.535684251
3890	1.535635515
3891	1.53555659
3892	1.535507662
3893	1.535475714
3894	1.535461552
3895	1.535396421
3896	1.535350707
3897	1.535303167
3898	1.53524974
3899	1.535198578
3900	1.535109987
3901	1.535027231
3902	1.53494133
3903	1.534894109
3904	1.534847376
3905	1.534801233
3906	1.53471685
3907	1.534479924
3908	1.534435487
3909	1.534411195
3910	1.534339637
3911	1.534328536
3912	1.534293254
3913	1.534258469
3914	1.53420398
3915	1.534155777
3916	1.534123882
3917	1.53399589
3918	1.533976465
3919	1.533929439
3920	1.53391846
3921	1.53379337
3922	1.533768128
3923	1.533664992
3924	1.533635853
3925	1.533601384
3926	1.533561806
3927	1.533413472
3928	1.533370523
3929	1.533336214
3930	1.533269915
3931	1.533174741
3932	1.533088228
3933	1.532903884
3934	1.532834521
3935	1.532786244
3936	1.532709611
3937	1.532671602
3938	1.53257543
3939	1.532537929
3940	1.532504926
3941	1.53239351
3942	1.53232186
3943	1.532290879
3944	1.532236746
3945	1.532215159
3946	1.532057446
3947	1.532022536
3948	1.532003285
3949	1.531978463
3950	1.531944302
3951	1.531889362
3952	1.531798043
3953	1.531735995
3954	1.531647047
3955	1.531630559
3956	1.531575245
3957	1.531510365
3958	1.531485384
3959	1.531437125
3960	1.531382518
3961	1.531329129
3962	1.531277155
3963	1.531203454
3964	1.53116689
3965	1.531115235
3966	1.531058972
3967	1.531015884
3968	1.530967628
3969	1.530920088
3970	1.53086381
3971	1.530799783
3972	1.530722039
3973	1.53064904
3974	1.530629588
3975	1.530539731
3976	1.53042483
3977	1.530323925
3978	1.530247657
3979	1.530113632
3980	1.530089856
3981	1.530025023
3982	1.529993286
3983	1.52987255
3984	1.529849318
3985	1.529784816
3986	1.529766259
3987	1.529692706
3988	1.529614224
3989	1.529549246
3990	1.529460822
3991	1.529371736
3992	1.52933552
3993	1.529311283
3994	1.529207836
3995	1.529094513
3996	1.529051473
3997	1.528946862
3998	1.528889271
3999	1.528869812
4000	1.528855262
4001	1.52879852
4002	1.528740384
4003	1.52872974
4004	1.528698709
4005	1.52865908
4006	1.528592509
4007	1.528488782
4008	1.528468815
4009	1.528430558
4010	1.528318302
4011	1.528263002
4012	1.528185231
4013	1.528119944
4014	1.528030249
4015	1.527975259
4016	1.527926165
4017	1.527881285
4018	1.527841596
4019	1.527796915
4020	1.527704378
4021	1.52764556
4022	1.52754435
4023	1.527516779
4024	1.527462518
4025	1.527410196
4026	1.527307315
4027	1.527266381
4028	1.527194762
4029	1.527103411
4030	1.527028479
4031	1.527003035
4032	1.526899652
4033	1.526831968
4034	1.52674955
4035	1.526714131
4036	1.526702698
4037	1.526654776
4038	1.526567468
4039	1.526489107
4040	1.526447049
4041	1.526403759
4042	1.526326876
4043	1.526273409
4044	1.526226076
4045	1.526176165
4046	1.526100118
4047	1.525989311
4048	1.525951469
4049	1.525906134
4050	1.525875572
4051	1.525828401
4052	1.525737728
4053	1.525649167
4054	1.525568448
4055	1.525540278
4056	1.525478542
4057	1.525351507
4058	1.525241201
4059	1.525225902
4060	1.525165488
4061	1.525119851
4062	1.525059878
4063	1.525038067
4064	1.524996911
4065	1.524918423
4066	1.524815986
4067	1.524773278
4068	1.5247433
4069	1.524637197
4070	1.524508151
4071	1.524461198
4072	1.524440802
4073	1.524371115
4074	1.524315906
4075	1.524271627
4076	1.52415337
4077	1.524085036
4078	1.524017898
4079	1.523976164
4080	1.52395929
4081	1.523887276
4082	1.523818658
4083	1.523761585
4084	1.523662823
4085	1.523564123
4086	1.523502457
4087	1.523457645
4088	1.523302302
4089	1.523273526
4090	1.523106427
4091	1.523065031
4092	1.523047687
4093	1.522993583
4094	1.52293799
4095	1.522877791
4096	1.522794988
4097	1.522674264
4098	1.522620518
4099	1.522588051
4100	1.522548229
4101	1.522476831
4102	1.522436417
4103	1.522362335
4104	1.522324513
4105	1.522279678
4106	1.522263715
4107	1.522196789
4108	1.522164251
4109	1.52205988
4110	1.522008305
4111	1.521957765
4112	1.5218948
4113	1.52185861
4114	1.521764781
4115	1.521712482
4116	1.521684063
4117	1.521642755
4118	1.521619859
4119	1.521552049
4120	1.52149984
4121	1.521474742
4122	1.521425339
4123	1.521328219
4124	1.52118962
4125	1.5211487
4126	1.521003447
4127	1.520939075
4128	1.520888673
4129	1.5207989
4130	1.520750708
4131	1.520685249
4132	1.520615147
4133	1.520572978
4134	1.520557405
4135	1.520479712
4136	1.52041222
4137	1.520368573
4138	1.520253272
4139	1.520209618
4140	1.520153053
4141	1.520055542
4142	1.520001071
4143	1.519951806
4144	1.519890686
4145	1.519863559
4146	1.519804525
4147	1.519714634
4148	1.519531873
4149	1.519491586
4150	1.519419032
4151	1.519323795
4152	1.519234367
4153	1.519163226
4154	1.519015968
4155	1.518948317
4156	1.518853556
4157	1.518797257
4158	1.51876481
4159	1.518744078
4160	1.518676382
4161	1.518608422
4162	1.518549038
4163	1.51853463
4164	1.518504782
4165	1.518396523
4166	1.518250364
4167	1.518115243
4168	1.518032874
4169	1.517909563
4170	1.517864603
4171	1.517813582
4172	1.517770853
4173	1.517724109
4174	1.517677696
4175	1.517641086
4176	1.517552943
4177	1.517430928
4178	1.517375053
4179	1.51733161
4180	1.517298612
4181	1.517227889
4182	1.517205395
4183	1.517073186
4184	1.517023501
4185	1.516992481
4186	1.516917733
4187	1.516750626
4188	1.516691456
4189	1.516674977
4190	1.516658342
4191	1.516541959
4192	1.516502308
4193	1.516490405
4194	1.516471082
4195	1.516383225
4196	1.516334798
4197	1.516255807
4198	1.516227322
4199	1.516156028
4200	1.516094096
4201	1.516064057
4202	1.516008406
4203	1.515931609
4204	1.51589823
4205	1.515856279
4206	1.515795855
4207	1.515772686
4208	1.515658157
4209	1.515572082
4210	1.515553686
4211	1.51552736
4212	1.515456351
4213	1.515389682
4214	1.51534339
4215	1.515248942
4216	1.515230761
4217	1.515201332
4218	1.515110687
4219	1.515052776
4220	1.514910721
4221	1.514832686
4222	1.514810757
4223	1.514753854
4224	1.514688908
4225	1.514636844
4226	1.514595406
4227	1.514566431
4228	1.514522854
4229	1.5144774
4230	1.514416573
4231	1.514312537
4232	1.514257292
4233	1.514226831
4234	1.514167648
4235	1.514083563
4236	1.514020457
4237	1.513938993
4238	1.513908505
4239	1.513840363
4240	1.513785905
4241	1.513763438
4242	1.5137256
4243	1.513649993
4244	1.513610752
4245	1.513542221
4246	1.513502142
4247	1.513465209
4248	1.513439911
4249	1.513368631
4250	1.51325133
4251	1.513210227
4252	1.513142331
4253	1.513121141
4254	1.513081559
4255	1.513007353
4256	1.512949976
4257	1.512888469
4258	1.512806615
4259	1.512746542
4260	1.512672315
4261	1.512611668
4262	1.5125829
4263	1.51253503
4264	1.512498633
4265	1.512444131
4266	1.512331136
4267	1.512283811
4268	1.512261346
4269	1.512166178
4270	1.512124148
4271	1.512095326
4272	1.512000493
4273	1.511908292
4274	1.511855217
4275	1.511756666
4276	1.511581753
4277	1.511445561
4278	1.511411619
4279	1.51138962
4280	1.511295548
4281	1.511245199
4282	1.511206876
4283	1.511178144
4284	1.511150764
4285	1.511114274
4286	1.511094575
4287	1.51105867
4288	1.510977399
4289	1.510880455
4290	1.51081836
4291	1.510770817
4292	1.510749088
4293	1.510705102
4294	1.510672517
4295	1.510654844
4296	1.51062582
4297	1.510515079
4298	1.510393859
4299	1.510299887
4300	1.51023518
4301	1.510100715
4302	1.51005983
4303	1.509970692
4304	1.509870668
4305	1.509806798
4306	1.509743922
4307	1.509649167
4308	1.509614437
4309	1.509571281
4310	1.509497952
4311	1.509462971
4312	1.50944104
4313	1.509383181
4314	1.509353822
4315	1.509308179
4316	1.509214814
4317	1.509155893
4318	1.509082708
4319	1.509049435
4320	1.508917461
4321	1.508890143
4322	1.508858076
4323	1.508799866
4324	1.508499393
4325	1.508329313
4326	1.508254905
4327	1.508189198
4328	1.508145438
4329	1.508114919
4330	1.508086769
4331	1.507919156
4332	1.507829154
4333	1.507781936
4334	1.507748014
4335	1.507706508
4336	1.507648729
4337	1.50760861
4338	1.507508722
4339	1.507401721
4340	1.507337146
4341	1.50723148
4342	1.507178607
4343	1.506971091
4344	1.506797691
4345	1.506726201
4346	1.50662629
4347	1.506597485
4348	1.506523064
4349	1.506493505
4350	1.506431334
4351	1.506355711
4352	1.506237887
4353	1.506127502
4354	1.5060984
4355	1.506006717
4356	1.505906238
4357	1.505867258
4358	1.505831381
4359	1.505790572
4360	1.505749979
4361	1.505706819
4362	1.505644214
4363	1.505616054
4364	1.505586829
4365	1.505445494
4366	1.505346767
4367	1.505272443
4368	1.505247095
4369	1.505215527
4370	1.505190233
4371	1.50512877
4372	1.505107663
4373	1.505068211
4374	1.505022721
4375	1.504983005
4376	1.504952039
4377	1.504912438
4378	1.504884466
4379	1.504873769
4380	1.504792783
4381	1.504751364
4382	1.504735215
4383	1.504675453
4384	1.504626679
4385	1.50460309
4386	1.504569582
4387	1.504440149
4388	1.504405638
4389	1.504233817
4390	1.504128812
4391	1.50407684
4392	1.50405712
4393	1.504034487
4394	1.503989501
4395	1.503891133
4396	1.503836508
4397	1.503771384
4398	1.50367576
4399	1.503641868
4400	1.503564336
4401	1.503461258
4402	1.50340327
4403	1.503368687
4404	1.503155357
4405	1.503053927
4406	1.50291221
4407	1.502814843
4408	1.502736102
4409	1.502707285
4410	1.502676239
4411	1.502558962
4412	1.502516612
4413	1.502448064
4414	1.502426014
4415	1.502393973
4416	1.502358892
4417	1.502271338
4418	1.502239413
4419	1.502190465
4420	1.502156576
4421	1.50212983
4422	1.502027087
4423	1.501993023
4424	1.501948116
4425	1.501926911
4426	1.501855502
4427	1.501801006
4428	1.501759815
4429	1.501717028
4430	1.501625225
4431	1.501607817
4432	1.501526047
4433	1.501454386
4434	1.501376697
4435	1.501360582
4436	1.50132848
4437	1.501281615
4438	1.501216433
4439	1.501170947
4440	1.501123541
4441	1.500991338
4442	1.50083417
4443	1.500810239
4444	1.500759797
4445	1.500716516
4446	1.500693141
4447	1.500647688
4448	1.500591594
4449	1.500434475
4450	1.500386532
4451	1.50035291
4452	1.500315531
4453	1.500197169
4454	1.500110862
4455	1.500073038
4456	1.499966568
4457	1.499889022
4458	1.499824721
4459	1.49975347
4460	1.499681331
4461	1.499663193
4462	1.499578044
4463	1.499509381
4464	1.499488771
4465	1.499446776
4466	1.499439406
4467	1.499425319
4468	1.499399892
4469	1.499340515
4470	1.499293075
4471	1.499194562
4472	1.499174398
4473	1.499020577
4474	1.498966391
4475	1.498927788
4476	1.498913924
4477	1.498893914
4478	1.498721919
4479	1.4986809
4480	1.498616925
4481	1.498575724
4482	1.498548206
4483	1.498513759
4484	1.498451442
4485	1.498383868
4486	1.498313234
4487	1.498264873
4488	1.498221868
4489	1.498182645
4490	1.498123751
4491	1.498101413
4492	1.498032812
4493	1.498000478
4494	1.497968918
4495	1.497951296
4496	1.497868344
4497	1.497849513
4498	1.497730327
4499	1.497666311
4500	1.497594732
4501	1.497516208
4502	1.49745176
4503	1.497431655
4504	1.497307253
4505	1.497276734
4506	1.497142827
4507	1.497060339
4508	1.49700614
4509	1.496977205
4510	1.4966933
4511	1.496677558
4512	1.496567663
4513	1.496527305
4514	1.496499734
4515	1.496466994
4516	1.496450375
4517	1.496406429
4518	1.496315548
4519	1.496283016
4520	1.496264007
4521	1.49622789
4522	1.496189948
4523	1.496044856
4524	1.495935077
4525	1.495882624
4526	1.495821932
4527	1.495772486
4528	1.49570093
4529	1.49562867
4530	1.495585151
4531	1.495512914
4532	1.495487787
4533	1.495465572
4534	1.495449228
4535	1.495378241
4536	1.495310626
4537	1.495271237
4538	1.495060877
4539	1.495014227
4540	1.494957019
4541	1.494865096
4542	1.494791991
4543	1.494695858
4544	1.494622097
4545	1.494593422
4546	1.49452654
4547	1.494475972
4548	1.494427903
4549	1.494336118
4550	1.49425002
4551	1.49407799
4552	1.494028903
4553	1.493991025
4554	1.493926721
4555	1.493863817
4556	1.493812711
4557	1.493782833
4558	1.493742916
4559	1.493649531
4560	1.493558974
4561	1.493448114
4562	1.493368363
4563	1.493306471
4564	1.493240679
4565	1.493184631
4566	1.493115171
4567	1.493054623
4568	1.492949195
4569	1.492908638
4570	1.492878652
4571	1.492825472
4572	1.492763409
4573	1.492714087
4574	1.492690013
4575	1.49256369
4576	1.492469589
4577	1.492400955
4578	1.492374368
4579	1.492360404
4580	1.49234398
4581	1.492283478
4582	1.492227605
4583	1.492181945
4584	1.492098616
4585	1.492077168
4586	1.492043292
4587	1.491987574
4588	1.49194471
4589	1.491895055
4590	1.491873211
4591	1.491774938
4592	1.491700647
4593	1.491681649
4594	1.491554043
4595	1.491501397
4596	1.491435393
4597	1.491422134
4598	1.49139224
4599	1.491366386
4600	1.491299565
4601	1.491289835
4602	1.491176602
4603	1.491107279
4604	1.491074532
4605	1.491031663
4606	1.490919494
4607	1.490894126
4608	1.490846349
4609	1.490801089
4610	1.490758841
4611	1.490706158
4612	1.490649784
4613	1.490597264
4614	1.490567944
4615	1.490502017
4616	1.490491218
4617	1.49045249
4618	1.490426506
4619	1.490384378
4620	1.490316267
4621	1.490254983
4622	1.490217249
4623	1.490136075
4624	1.490064996
4625	1.489996778
4626	1.489922619
4627	1.48988259
4628	1.489817058
4629	1.489762355
4630	1.489752411
4631	1.489702848
4632	1.48966337
4633	1.489645172
4634	1.489614841
4635	1.489565151
4636	1.489503594
4637	1.489456082
4638	1.489413078
4639	1.489398189
4640	1.489311945
4641	1.489285378
4642	1.489257378
4643	1.489228642
4644	1.489209741
4645	1.489172798
4646	1.489146473
4647	1.489112702
4648	1.489039449
4649	1.488826572
4650	1.488771877
4651	1.488705743
4652	1.488591018
4653	1.488462255
4654	1.488441104
4655	1.488409331
4656	1.488350646
4657	1.488324925
4658	1.488313402
4659	1.488228629
4660	1.488190526
4661	1.488159737
4662	1.488105004
4663	1.488091507
4664	1.488039967
4665	1.487992117
4666	1.487974282
4667	1.487931944
4668	1.487914902
4669	1.487855119
4670	1.487744179
4671	1.487694859
4672	1.48761543
4673	1.487591111
4674	1.487555287
4675	1.487531296
4676	1.487427484
4677	1.487404474
4678	1.487372499
4679	1.487313426
4680	1.48730008
4681	1.487273944
4682	1.487147356
4683	1.487075283
4684	1.48705104
4685	1.487004967
4686	1.486942787
4687	1.486810498
4688	1.486797116
4689	1.486727553
4690	1.486657982
4691	1.486603791
4692	1.486569619
4693	1.486501258
4694	1.486432597
4695	1.486408345
4696	1.486312967
4697	1.486268908
4698	1.486223189
4699	1.486107655
4700	1.486026526
4701	1.485961685
4702	1.485855409
4703	1.485811566
4704	1.485735259
4705	1.485702872
4706	1.485681382
4707	1.485603587
4708	1.485550433
4709	1.485467112
4710	1.485365515
4711	1.485297852
4712	1.485280125
4713	1.485251929
4714	1.485221317
4715	1.485206525
4716	1.485170607
4717	1.485160816
4718	1.485026051
4719	1.484995499
4720	1.484919228
4721	1.484883187
4722	1.484858723
4723	1.484840683
4724	1.484826213
4725	1.484810826
4726	1.484788395
4727	1.484732638
4728	1.484694991
4729	1.484592697
4730	1.484526628
4731	1.484507711
4732	1.484480103
4733	1.484366739
4734	1.484310469
4735	1.48430162
4736	1.484275106
4737	1.484252931
4738	1.484187724
4739	1.484158944
4740	1.484048751
4741	1.484020172
4742	1.483977279
4743	1.483943286
4744	1.48392143
4745	1.483882675
4746	1.48382879
4747	1.483794777
4748	1.483733301
4749	1.483691379
4750	1.483648803
4751	1.483585377
4752	1.483572552
4753	1.483501793
4754	1.483475221
4755	1.483433725
4756	1.483321213
4757	1.483255881
4758	1.483233976
4759	1.483209335
4760	1.48319232
4761	1.483121005
4762	1.483045621
4763	1.483004662
4764	1.482986123
4765	1.482938051
4766	1.482869841
4767	1.482805874
4768	1.482780902
4769	1.482765673
4770	1.482754108
4771	1.48272806
4772	1.482711661
